"Data","Último","Abertura","Máxima","Mínima","Var%"
"01.05.2009","8,0843","8,0463","8,0843","7,9739","0,46%"
"30.04.2009","8,0469","8,0529","8,0857","7,9487","-0,08%"
"29.04.2009","8,0532","8,1538","8,1733","7,9950","-1,23%"
"28.04.2009","8,1539","8,1614","8,2777","8,1390","-0,09%"
"27.04.2009","8,1614","8,1585","8,2477","8,1067","1,13%"
"24.04.2009","8,0705","8,2723","8,2942","8,0705","-2,44%"
"23.04.2009","8,2720","8,4342","8,4802","8,2548","-1,92%"
"22.04.2009","8,4341","8,5543","8,6019","8,3823","-1,40%"
"21.04.2009","8,5541","8,7154","8,7485","8,5166","-1,86%"
"20.04.2009","8,7158","8,4869","8,7192","8,4811","2,75%"
"17.04.2009","8,4822","8,2965","8,4822","8,2917","2,25%"
"16.04.2009","8,2957","8,2546","8,3617","8,2245","0,50%"
"15.04.2009","8,2546","8,1941","8,3309","8,1537","0,75%"
"14.04.2009","8,1932","8,1651","8,2233","8,1389","0,35%"
"13.04.2009","8,1645","8,2817","8,2983","8,1390","-1,03%"
"10.04.2009","8,2491","8,3039","8,3224","8,2491","-0,67%"
"09.04.2009","8,3046","8,2835","8,3448","8,1633","0,25%"
"08.04.2009","8,2835","8,1963","8,3242","8,1901","1,07%"
"07.04.2009","8,1960","8,0847","8,2407","8,0488","1,37%"
"06.04.2009","8,0850","7,9299","8,0850","7,8717","1,70%"
"03.04.2009","7,9495","8,0045","8,1067","7,9495","-0,69%"
"02.04.2009","8,0045","8,1783","8,1966","7,9903","-2,13%"
"01.04.2009","8,1783","8,2532","8,3170","8,1679","-0,92%"
"31.03.2009","8,2539","8,3332","8,3419","8,2031","-0,95%"
"30.03.2009","8,3332","8,2503","8,3936","8,2278","1,28%"
"27.03.2009","8,2275","8,0238","8,2275","7,9345","2,54%"
"26.03.2009","8,0238","8,0736","8,1033","7,9818","-0,61%"
"25.03.2009","8,0733","8,1243","8,2066","7,9819","-0,63%"
"24.03.2009","8,1243","7,9922","8,1715","7,9328","1,66%"
"23.03.2009","7,9920","8,1128","8,1879","7,9648","-2,95%"
"20.03.2009","8,2346","7,9766","8,2346","7,9709","3,23%"
"19.03.2009","7,9772","8,0731","8,1447","7,9317","-1,20%"
"18.03.2009","8,0740","8,4139","8,4609","8,0420","-4,04%"
"17.03.2009","8,4139","8,5410","8,5650","8,4089","-1,48%"
"16.03.2009","8,5406","8,6927","8,6999","8,4144","-1,44%"
"13.03.2009","8,6650","8,6068","8,6650","8,5287","0,68%"
"12.03.2009","8,6068","8,7834","8,8994","8,5903","-2,01%"
"11.03.2009","8,7834","8,8745","8,9581","8,7320","-1,03%"
"10.03.2009","8,8745","9,1967","9,2012","8,8505","-3,51%"
"09.03.2009","9,1971","9,1559","9,2462","9,0846","0,91%"
"06.03.2009","9,1145","9,3198","9,3306","9,1145","-2,20%"
"05.03.2009","9,3198","9,0340","9,3350","9,0224","3,16%"
"04.03.2009","9,0340","9,2723","9,3263","9,0072","-2,57%"
"03.03.2009","9,2723","9,2531","9,2998","9,0638","0,22%"
"02.03.2009","9,2524","9,0774","9,2789","9,0531","3,27%"
"27.02.2009","8,9596","9,0042","9,1044","8,9596","-0,49%"
"26.02.2009","9,0039","8,9583","9,0173","8,8313","0,51%"
"25.02.2009","8,9580","8,7998","8,9768","8,7337","1,80%"
"24.02.2009","8,7995","8,9115","9,0063","8,7928","-1,28%"
"23.02.2009","8,9133","8,8091","8,9206","8,5866","2,74%"
"20.02.2009","8,6760","8,7322","8,8802","8,6760","-0,64%"
"19.02.2009","8,7322","8,7593","8,7686","8,5538","-0,31%"
"18.02.2009","8,7596","8,8514","8,8911","8,7223","-1,04%"
"17.02.2009","8,8517","8,5699","8,8722","8,5686","3,29%"
"16.02.2009","8,5697","8,4415","8,6110","8,4304","2,99%"
"13.02.2009","8,3210","8,3739","8,4143","8,3210","-0,64%"
"12.02.2009","8,3743","8,3864","8,5113","8,3287","-0,14%"
"11.02.2009","8,3862","8,2613","8,4257","8,1969","1,51%"
"10.02.2009","8,2613","8,0815","8,2971","8,0712","2,21%"
"09.02.2009","8,0824","8,1639","8,1835","7,9741","0,07%"
"06.02.2009","8,0764","8,2908","8,3050","8,0764","-2,58%"
"05.02.2009","8,2902","8,3038","8,3462","8,2414","-0,16%"
"04.02.2009","8,3038","8,2309","8,3666","8,1884","0,89%"
"03.02.2009","8,2309","8,4011","8,4213","8,2023","-2,03%"
"02.02.2009","8,4015","8,4006","8,4292","8,2897","0,00%"
"30.01.2009","8,4012","8,2103","8,4012","8,2083","2,33%"
"29.01.2009","8,2103","8,0387","8,2276","7,9958","2,13%"
"28.01.2009","8,0387","8,0477","8,0846","7,9366","-0,12%"
"27.01.2009","8,0480","8,0051","8,1402","7,8336","0,54%"
"26.01.2009","8,0045","8,1664","8,1780","7,9629","-1,66%"
"23.01.2009","8,1398","8,2493","8,4339","8,1398","-1,32%"
"22.01.2009","8,2486","8,2003","8,3171","8,0985","0,60%"
"21.01.2009","8,1994","8,4532","8,4749","8,1555","-3,01%"
"20.01.2009","8,4536","8,3057","8,4859","8,2992","1,78%"
"19.01.2009","8,3057","8,0836","8,3319","8,0474","2,71%"
"16.01.2009","8,0868","8,2629","8,2807","8,0868","-2,13%"
"15.01.2009","8,2629","8,3892","8,5222","8,2413","-1,51%"
"14.01.2009","8,3892","8,2854","8,4519","8,1457","1,24%"
"13.01.2009","8,2866","8,0544","8,3261","8,0532","2,89%"
"12.01.2009","8,0538","7,9572","8,0990","7,9420","1,07%"
"09.01.2009","7,9683","7,8007","7,9683","7,7882","2,14%"
"08.01.2009","7,8012","7,8603","7,9501","7,7700","-0,74%"
"07.01.2009","7,8597","7,8700","7,9093","7,7350","-0,13%"
"06.01.2009","7,8703","7,8630","8,0043","7,8396","0,10%"
"05.01.2009","7,8628","7,6974","7,9527","7,6922","2,02%"
"02.01.2009","7,7074","7,8091","7,8881","7,7074","-1,30%"
"01.01.2009","7,8091","7,7931","7,8384","7,7867","-1,66%"
"31.12.2008","7,9407","7,7313","7,9407","7,7285","2,72%"
"30.12.2008","7,7308","7,8485","7,8676","7,6928","-1,50%"
"29.12.2008","7,8485","7,8920","7,9076","7,6528","-2,93%"
"26.12.2008","8,0850","7,9600","8,0850","7,9600","1,94%"
"25.12.2008","7,9312","7,9546","8,0270","7,9210","-0,13%"
"24.12.2008","7,9416","8,0029","8,1794","7,9416","-0,78%"
"23.12.2008","8,0037","7,9168","8,0736","7,8150","0,79%"
"22.12.2008","7,9413","7,7622","7,9413","7,7258","0,55%"
"19.12.2008","7,8979","7,7172","7,8979","7,6468","2,34%"
"18.12.2008","7,7172","7,6147","7,7627","7,5051","1,35%"
"17.12.2008","7,6147","7,9110","7,9824","7,5985","-3,74%"
"16.12.2008","7,9105","8,0255","8,1552","7,9063","-1,43%"
"15.12.2008","8,0252","7,9470","8,0871","7,9264","-1,33%"
"12.12.2008","8,1330","7,9528","8,1330","7,9216","2,40%"
"11.12.2008","7,9420","8,1341","8,1552","7,9058","-2,37%"
"10.12.2008","8,1344","8,1878","8,1977","8,0714","-0,66%"
"09.12.2008","8,1881","8,0609","8,2261","8,0455","1,55%"
"08.12.2008","8,0629","8,3274","8,3274","8,0173","-3,18%"
"05.12.2008","8,3274","8,2440","8,5407","8,2390","1,01%"
"04.12.2008","8,2440","8,1995","8,4224","8,1665","0,54%"
"03.12.2008","8,1995","8,2076","8,3328","8,1590","-0,11%"
"02.12.2008","8,2085","8,2990","8,4075","8,1090","-1,09%"
"01.12.2008","8,2990","8,1078","8,3506","8,1078","1,60%"
"28.11.2008","8,1681","7,9693","8,1681","7,9410","2,49%"
"27.11.2008","7,9693","8,0098","8,0156","7,9191","-0,49%"
"26.11.2008","8,0082","7,9063","8,0900","7,8926","1,29%"
"25.11.2008","7,9063","7,9560","8,0816","7,8179","-0,62%"
"24.11.2008","7,9560","8,2765","8,3904","7,9179","-4,93%"
"21.11.2008","8,3682","8,3345","8,5256","8,1299","0,40%"
"20.11.2008","8,3345","8,1834","8,3479","8,1258","1,83%"
"19.11.2008","8,1850","8,0226","8,2065","7,9170","2,02%"
"18.11.2008","8,0226","8,0145","8,1017","7,9727","0,10%"
"17.11.2008","8,0145","8,0378","8,0452","7,8679","0,48%"
"14.11.2008","7,9759","7,8087","7,9759","7,8024","2,14%"
"13.11.2008","7,8087","8,1217","8,1902","7,7831","-3,86%"
"12.11.2008","8,1221","8,0686","8,1396","7,9523","0,66%"
"11.11.2008","8,0685","7,8504","8,0877","7,7881","2,78%"
"10.11.2008","7,8504","7,8353","7,8645","7,7044","0,93%"
"07.11.2008","7,7782","7,9301","7,9471","7,7782","-1,92%"
"06.11.2008","7,9301","7,8034","7,9399","7,7428","1,62%"
"05.11.2008","7,8034","7,6120","7,8158","7,6112","2,51%"
"04.11.2008","7,6123","7,8039","7,8673","7,5757","-2,46%"
"03.11.2008","7,8039","7,7242","7,8323","7,6157","-0,15%"
"31.10.2008","7,8157","7,6243","7,8157","7,6174","2,49%"
"30.10.2008","7,6256","7,6073","7,7739","7,3778","0,24%"
"29.10.2008","7,6070","7,7324","7,8265","7,5809","-1,62%"
"28.10.2008","7,7324","8,0251","8,0947","7,7162","-3,67%"
"27.10.2008","8,0272","7,8977","8,1771","7,8607","1,14%"
"24.10.2008","7,9365","7,6884","8,0287","7,6846","3,21%"
"23.10.2008","7,6893","7,8807","7,9427","7,6287","-2,43%"
"22.10.2008","7,8810","7,7699","7,8974","7,7514","1,43%"
"21.10.2008","7,7699","7,4596","7,7710","7,4389","4,16%"
"20.10.2008","7,4596","7,4037","7,5029","7,2645","0,47%"
"17.10.2008","7,4247","7,4044","7,5314","7,3607","0,27%"
"16.10.2008","7,4044","7,5255","7,6136","7,3576","-1,61%"
"15.10.2008","7,5255","7,2219","7,5586","7,1642","4,22%"
"14.10.2008","7,2208","7,0928","7,2235","7,0282","1,79%"
"13.10.2008","7,0935","7,0877","7,2023","7,0286","-1,73%"
"10.10.2008","7,2187","7,1299","7,3026","7,0625","1,23%"
"09.10.2008","7,1312","7,1105","7,1361","7,0050","0,29%"
"08.10.2008","7,1107","7,1423","7,1797","7,0201","-0,44%"
"07.10.2008","7,1422","7,1980","7,2242","7,0037","-0,78%"
"06.10.2008","7,1982","7,1215","7,2583","7,1100","1,99%"
"03.10.2008","7,0580","7,0410","7,0759","6,9800","0,23%"
"02.10.2008","7,0415","6,9793","7,0618","6,9445","0,92%"
"01.10.2008","6,9772","6,8986","6,9772","6,8564","1,13%"
"30.09.2008","6,8991","6,7944","6,9897","6,7601","1,54%"
"29.09.2008","6,7944","6,6561","6,8062","6,6558","2,61%"
"26.09.2008","6,6215","6,5733","6,6547","6,5664","0,73%"
"25.09.2008","6,5733","6,6017","6,6252","6,5418","-0,43%"
"24.09.2008","6,6017","6,5440","6,6238","6,5336","0,87%"
"23.09.2008","6,5446","6,4912","6,5833","6,4606","0,82%"
"22.09.2008","6,4912","6,5927","6,6232","6,4450","-1,69%"
"19.09.2008","6,6030","6,7054","6,7659","6,5875","-1,53%"
"18.09.2008","6,7054","6,7261","6,7479","6,6033","-0,31%"
"17.09.2008","6,7261","6,7866","6,8323","6,6818","-0,90%"
"16.09.2008","6,7870","6,7746","6,8423","6,7340","0,18%"
"15.09.2008","6,7748","6,6554","6,7908","6,5723","1,14%"
"12.09.2008","6,6986","6,7953","6,8143","6,6839","-1,44%"
"11.09.2008","6,7965","6,8195","6,8639","6,7823","-0,32%"
"10.09.2008","6,8181","6,7878","6,8190","6,7871","1,10%"
"09.09.2008","6,7438","6,6888","6,7620","6,6593","0,74%"
"08.09.2008","6,6943","6,5724","6,7413","6,5397","0,93%"
"05.09.2008","6,6323","6,6550","6,6845","6,5979","-0,40%"
"04.09.2008","6,6587","6,5395","6,6728","6,4990","1,72%"
"03.09.2008","6,5462","6,5067","6,5905","6,4988","0,56%"
"02.09.2008","6,5098","6,4746","6,5423","6,4710","0,54%"
"01.09.2008","6,4748","6,4360","6,4917","6,4202","0,33%"
"29.08.2008","6,4536","6,4051","6,4653","6,3828","0,72%"
"28.08.2008","6,4076","6,3870","6,4247","6,3460","0,26%"
"27.08.2008","6,3910","6,3972","6,4200","6,3488","-0,17%"
"26.08.2008","6,4016","6,3479","6,4350","6,3404","0,81%"
"25.08.2008","6,3501","6,3228","6,3650","6,3111","0,34%"
"22.08.2008","6,3287","6,2796","6,3447","6,2740","0,83%"
"21.08.2008","6,2765","6,3636","6,3730","6,2710","-1,47%"
"20.08.2008","6,3699","6,3573","6,4065","6,3494","0,18%"
"19.08.2008","6,3586","6,3738","6,4020","6,3488","-0,20%"
"18.08.2008","6,3714","6,3711","6,3785","6,3252","-0,08%"
"15.08.2008","6,3766","6,3254","6,3860","6,3206","0,88%"
"14.08.2008","6,3211","6,2803","6,3456","6,2640","0,62%"
"13.08.2008","6,2823","6,2954","6,3161","6,2617","-0,19%"
"12.08.2008","6,2941","6,3002","6,3439","6,2735","-0,11%"
"11.08.2008","6,3010","6,2968","6,3161","6,2178","0,58%"
"08.08.2008","6,2647","6,1249","6,2707","6,1150","2,31%"
"07.08.2008","6,1231","6,1073","6,1391","6,0652","0,19%"
"06.08.2008","6,1114","6,1101","6,1247","6,0772","-0,10%"
"05.08.2008","6,1174","6,0700","6,1261","6,0657","0,76%"
"04.08.2008","6,0710","6,0759","6,0863","6,0390","-0,26%"
"01.08.2008","6,0871","6,0455","6,1020","6,0380","0,55%"
"31.07.2008","6,0538","6,0587","6,0703","6,0231","-0,13%"
"30.07.2008","6,0617","6,0707","6,0868","6,0473","-0,19%"
"29.07.2008","6,0734","6,0065","6,0949","5,9909","1,06%"
"28.07.2008","6,0099","6,0230","6,0363","5,9889","-0,32%"
"25.07.2008","6,0292","6,0389","6,0500","5,9992","-0,23%"
"24.07.2008","6,0430","6,0283","6,0595","6,0170","0,21%"
"23.07.2008","6,0302","5,9862","6,0428","5,9787","0,65%"
"22.07.2008","5,9915","5,9280","6,0171","5,9227","1,03%"
"21.07.2008","5,9306","5,9616","5,9770","5,9252","-0,55%"
"18.07.2008","5,9636","5,9651","5,9953","5,9456","-0,03%"
"17.07.2008","5,9652","6,0115","6,0191","5,9530","-0,78%"
"16.07.2008","6,0118","5,9513","6,0282","5,9485","0,93%"
"15.07.2008","5,9567","5,9649","5,9781","5,9145","-0,16%"
"14.07.2008","5,9661","5,9298","5,9859","5,9240","0,33%"
"11.07.2008","5,9462","5,9936","6,0130","5,9310","-0,80%"
"10.07.2008","5,9941","6,0030","6,0245","5,9835","-0,21%"
"09.07.2008","6,0065","6,0065","6,0423","5,9883","-0,06%"
"08.07.2008","6,0099","5,9801","6,0385","5,9770","0,43%"
"07.07.2008","5,9841","5,9748","6,0260","5,9640","0,07%"
"04.07.2008","5,9801","5,9914","6,0130","5,9670","-0,27%"
"03.07.2008","5,9962","5,9667","6,0107","5,9395","0,41%"
"02.07.2008","5,9720","5,9762","5,9987","5,9540","-0,13%"
"01.07.2008","5,9795","6,0130","6,0290","5,9681","-0,54%"
"30.06.2008","6,0122","5,9743","6,0325","5,9549","0,63%"
"27.06.2008","5,9747","5,9708","5,9950","5,9564","0,06%"
"26.06.2008","5,9711","6,0009","6,0227","5,9623","-0,56%"
"25.06.2008","6,0045","6,0467","6,0660","5,9909","-0,75%"
"24.06.2008","6,0498","6,0525","6,0662","6,0129","-0,08%"
"23.06.2008","6,0549","6,0138","6,0813","6,0138","0,36%"
"20.06.2008","6,0330","6,0517","6,0641","5,9998","-0,43%"
"19.06.2008","6,0592","6,0408","6,0826","6,0187","0,17%"
"18.06.2008","6,0488","6,0460","6,0709","6,0311","0,03%"
"17.06.2008","6,0472","6,0325","6,0525","5,9992","0,19%"
"16.06.2008","6,0356","6,0720","6,1067","6,0188","-0,90%"
"13.06.2008","6,0904","6,0681","6,1278","6,0570","0,26%"
"12.06.2008","6,0745","6,0279","6,1014","6,0197","0,70%"
"11.06.2008","6,0322","6,0561","6,0630","6,0046","-0,52%"
"10.06.2008","6,0635","5,9665","6,0693","5,9578","1,57%"
"09.06.2008","5,9697","5,8999","5,9865","5,8905","1,04%"
"06.06.2008","5,9083","5,9765","5,9955","5,9024","-1,17%"
"05.06.2008","5,9780","6,0441","6,0694","5,9668","-1,10%"
"04.06.2008","6,0445","6,0421","6,0599","6,0251","0,03%"
"03.06.2008","6,0429","6,0310","6,0639","5,9746","0,12%"
"02.06.2008","6,0355","5,9955","6,0490","5,9920","0,50%"
"30.05.2008","6,0053","6,0026","6,0540","5,9878","0,00%"
"29.05.2008","6,0052","5,9692","6,0233","5,9597","0,49%"
"28.05.2008","5,9757","5,9325","5,9941","5,9006","0,70%"
"27.05.2008","5,9339","5,9018","5,9378","5,8808","0,47%"
"26.05.2008","5,9064","5,8938","5,9202","5,8854","0,15%"
"23.05.2008","5,8976","5,9208","5,9368","5,8844","-0,35%"
"22.05.2008","5,9183","5,8949","5,9430","5,8897","0,32%"
"21.05.2008","5,8992","5,9345","5,9523","5,8911","-0,69%"
"20.05.2008","5,9399","5,9845","5,9933","5,9089","-0,81%"
"19.05.2008","5,9884","5,9693","6,0024","5,9456","0,12%"
"16.05.2008","5,9815","6,0356","6,0504","5,9621","-0,91%"
"15.05.2008","6,0367","6,0112","6,0600","5,9880","0,31%"
"14.05.2008","6,0178","6,0003","6,0500","5,9962","0,06%"
"13.05.2008","6,0141","5,9725","6,0223","5,9567","0,64%"
"12.05.2008","5,9756","5,9959","6,0382","5,9562","-0,31%"
"09.05.2008","5,9943","6,0283","6,0430","5,9831","-0,63%"
"08.05.2008","6,0320","6,0470","6,1017","6,0223","-0,37%"
"07.05.2008","6,0541","6,0063","6,0682","5,9945","0,75%"
"06.05.2008","6,0093","6,0393","6,0551","5,9824","-0,56%"
"05.05.2008","6,0431","6,0535","6,0643","6,0240","-0,38%"
"02.05.2008","6,0661","6,0421","6,0881","6,0334","0,35%"
"01.05.2008","6,0447","5,9772","6,0636","5,9620","1,19%"
"30.04.2008","5,9735","6,0110","6,0360","5,9630","-0,66%"
"29.04.2008","6,0129","5,9754","6,0250","5,9668","0,59%"
"28.04.2008","5,9778","5,9871","5,9988","5,9580","-0,14%"
"25.04.2008","5,9859","5,9424","6,0087","5,9260","0,67%"
"24.04.2008","5,9458","5,8706","5,9664","5,8684","1,23%"
"23.04.2008","5,8733","5,8328","5,8941","5,8170","0,55%"
"22.04.2008","5,8410","5,8867","5,9193","5,8309","-0,86%"
"21.04.2008","5,8915","5,9498","5,9590","5,8758","-1,01%"
"18.04.2008","5,9517","5,9250","5,9893","5,8930","0,46%"
"17.04.2008","5,9245","5,8869","5,9373","5,8725","0,72%"
"16.04.2008","5,8820","5,9488","5,9636","5,8729","-1,19%"
"15.04.2008","5,9528","5,9336","5,9760","5,9265","0,35%"
"14.04.2008","5,9323","5,9984","6,0070","5,9112","-0,66%"
"11.04.2008","5,9717","5,9600","5,9727","5,9160","0,10%"
"10.04.2008","5,9656","5,9273","5,9752","5,8975","0,61%"
"09.04.2008","5,9297","5,9660","5,9769","5,9055","-0,65%"
"08.04.2008","5,9687","5,9563","5,9746","5,9243","0,11%"
"07.04.2008","5,9619","5,9560","5,9993","5,9426","0,00%"
"04.04.2008","5,9617","5,9669","5,9840","5,9350","-0,14%"
"03.04.2008","5,9702","5,9672","6,0295","5,9500","0,04%"
"02.04.2008","5,9678","6,0125","6,0510","5,9571","-0,81%"
"01.04.2008","6,0167","5,9460","6,0460","5,9350","1,20%"
"31.03.2008","5,9451","5,9382","5,9612","5,9061","-0,07%"
"28.03.2008","5,9491","5,9517","5,9720","5,9182","-0,10%"
"27.03.2008","5,9550","5,9444","5,9854","5,9351","0,13%"
"26.03.2008","5,9474","6,0155","6,0425","5,9309","-1,21%"
"25.03.2008","6,0200","6,1100","6,1265","6,0040","-1,58%"
"24.03.2008","6,1168","6,1035","6,1410","6,0910","0,14%"
"21.03.2008","6,1085","6,0980","6,1135","6,0808","0,17%"
"20.03.2008","6,0980","6,0059","6,1241","6,0026","1,36%"
"19.03.2008","6,0163","6,0266","6,0340","5,9750","-0,24%"
"18.03.2008","6,0305","6,0125","6,0405","5,9654","0,21%"
"17.03.2008","6,0180","6,0090","6,0459","5,9430","-0,28%"
"14.03.2008","6,0351","6,0293","6,0873","6,0201","0,07%"
"13.03.2008","6,0306","6,0600","6,0781","6,0193","-0,60%"
"12.03.2008","6,0667","6,1164","6,1237","6,0544","-0,94%"
"11.03.2008","6,1243","6,1225","6,1487","6,0629","-0,11%"
"10.03.2008","6,1310","6,1193","6,1383","6,0973","0,09%"
"07.03.2008","6,1254","6,1043","6,1432","6,0714","0,33%"
"06.03.2008","6,1050","6,1211","6,1334","6,0865","-0,31%"
"05.03.2008","6,1239","6,1415","6,1835","6,1135","-0,32%"
"04.03.2008","6,1438","6,1488","6,1750","6,1377","-0,11%"
"03.03.2008","6,1504","6,1586","6,1871","6,1272","-0,22%"
"29.02.2008","6,1638","6,1559","6,2043","6,1465","0,19%"
"28.02.2008","6,1519","6,1867","6,2185","6,1410","-0,44%"
"27.02.2008","6,1791","6,2079","6,2210","6,1588","-0,60%"
"26.02.2008","6,2161","6,2772","6,3006","6,2076","-0,97%"
"25.02.2008","6,2772","6,2698","6,2975","6,2643","0,07%"
"22.02.2008","6,2729","6,2781","6,2994","6,2537","-0,18%"
"21.02.2008","6,2844","6,3240","6,3358","6,2676","-0,68%"
"20.02.2008","6,3274","6,3176","6,3731","6,3153","0,06%"
"19.02.2008","6,3239","6,3524","6,3629","6,3013","-0,50%"
"18.02.2008","6,3556","6,3268","6,3684","6,3168","0,29%"
"15.02.2008","6,3370","6,3738","6,3787","6,3240","-0,63%"
"14.02.2008","6,3769","6,4087","6,4194","6,3620","-0,55%"
"13.02.2008","6,4122","6,4423","6,4848","6,3967","-0,56%"
"12.02.2008","6,4485","6,4807","6,5007","6,4235","-0,57%"
"11.02.2008","6,4852","6,4847","6,5199","6,4540","-0,15%"
"08.02.2008","6,4947","6,5071","6,5332","6,4641","-0,27%"
"07.02.2008","6,5121","6,4269","6,5313","6,4244","1,12%"
"06.02.2008","6,4399","6,4527","6,4920","6,4149","-0,14%"
"05.02.2008","6,4490","6,3354","6,4627","6,3240","1,75%"
"04.02.2008","6,3380","6,3593","6,3737","6,3191","-0,52%"
"01.02.2008","6,3711","6,3678","6,3923","6,3185","0,07%"
"31.01.2008","6,3667","6,3373","6,4047","6,3175","0,50%"
"30.01.2008","6,3352","6,3932","6,4109","6,3046","-0,89%"
"29.01.2008","6,3918","6,3918","6,4181","6,3805","-0,08%"
"28.01.2008","6,3972","6,4490","6,4836","6,3855","-1,09%"
"25.01.2008","6,4674","6,4109","6,4741","6,3855","0,94%"
"24.01.2008","6,4072","6,4804","6,5145","6,3980","-1,20%"
"23.01.2008","6,4848","6,4742","6,5694","6,4471","0,12%"
"22.01.2008","6,4769","6,5630","6,6500","6,4697","-1,33%"
"21.01.2008","6,5640","6,4448","6,5770","6,4441","1,82%"
"18.01.2008","6,4466","6,4369","6,4624","6,4129","0,08%"
"17.01.2008","6,4413","6,4267","6,4611","6,3936","0,23%"
"16.01.2008","6,4263","6,3649","6,4672","6,3375","0,97%"
"15.01.2008","6,3648","6,3025","6,3718","6,2904","0,92%"
"14.01.2008","6,3065","6,3511","6,3578","6,2928","-0,83%"
"11.01.2008","6,3593","6,3271","6,3725","6,3150","0,46%"
"10.01.2008","6,3300","6,4194","6,4295","6,3188","-1,43%"
"09.01.2008","6,4220","6,3798","6,4355","6,3763","0,70%"
"08.01.2008","6,3772","6,3823","6,3977","6,3550","-0,17%"
"07.01.2008","6,3882","6,3482","6,3975","6,3430","0,47%"
"04.01.2008","6,3583","6,3399","6,3842","6,3048","0,18%"
"03.01.2008","6,3470","6,3938","6,4187","6,3365","-0,77%"
"02.01.2008","6,3965","6,4585","6,4679","6,3893","-1,04%"
"01.01.2008","6,4639","6,4666","6,4754","6,4395","-0,05%"
"31.12.2007","6,4672","6,3982","6,4847","6,3815","0,97%"
"28.12.2007","6,4051","6,4703","6,4938","6,3984","-1,16%"
"27.12.2007","6,4805","6,5189","6,5364","6,4618","-0,59%"
"26.12.2007","6,5188","6,5882","6,5980","6,5037","-1,13%"
"25.12.2007","6,5935","6,5821","6,6041","6,5505","0,11%"
"24.12.2007","6,5862","6,5815","6,6039","6,5554","-0,01%"
"21.12.2007","6,5866","6,5940","6,6116","6,5445","-0,26%"
"20.12.2007","6,6035","6,5737","6,6159","6,5630","0,39%"
"19.12.2007","6,5781","6,5522","6,6224","6,5450","0,27%"
"18.12.2007","6,5605","6,5621","6,5869","6,5343","-0,05%"
"17.12.2007","6,5638","6,5216","6,5840","6,5039","0,70%"
"14.12.2007","6,5181","6,4352","6,5377","6,4301","1,15%"
"13.12.2007","6,4440","6,4089","6,4831","6,4020","0,43%"
"12.12.2007","6,4165","6,4575","6,4625","6,3883","-0,50%"
"11.12.2007","6,4486","6,4040","6,4550","6,3657","0,63%"
"10.12.2007","6,4085","6,4031","6,4460","6,3803","-0,05%"
"07.12.2007","6,4117","6,4043","6,4388","6,3915","0,03%"
