Data,Var%_x,Média_x,Var%_y,Média_y,Var%_x,Média_x,Var%_y,Média_y,Var%_x,Média_x,Var%_y,Média_y,Var%_x,Média_x,Var%_y,Média_y,Var%,Média
24/11/2008,7.07,82462.5,4.34,8.23825,-2.41,86711.25,2.65,12751.0,1.78,15025.25,6.33,1.1299899999999998,-2.09,12069.5,1.01,9621.0,-4.93,81352.0
21/11/2008,5.85,77075.0,7.33,7.7669999999999995,0.14,88221.25,0.99,12524.0,1.11,14845.5,4.73,1.0624225000000003,-0.29,12237.25,1.96,9493.25,0.4,83395.5
20/11/2008,-7.91,78112.5,-6.73,7.7885,0.83,88168.75,-0.52,12502.75,-1.57,14851.5,-4.7,1.06581,1.18,12189.0,-2.01,9495.25,1.83,82479.0
19/11/2008,-6.23,83700.0,-5.5,8.28225,-0.21,87681.25,-0.78,12617.5,-0.03,15016.0,-5.9,1.1244725,0.84,12055.0,-0.81,9634.25,2.02,80827.75
18/11/2008,1.82,85275.0,2.85,8.477,0.7,87533.75,-0.2,12634.5,-0.23,14989.5,0.33,1.1485775,0.24,12003.5,0.38,9664.0,0.1,80278.75
17/11/2008,-1.22,86043.75,-1.34,8.3595,0.41,87608.75,0.1,12609.0,1.68,14847.5,-2.35,1.16167,-0.04,11967.25,-1.37,9654.25,0.48,79913.5
14/11/2008,-5.1,88681.25,-5.2,8.6155,-0.71,87235.0,-1.53,12717.0,-0.73,14806.25,-4.94,1.2003525,1.06,11924.75,0.13,9730.5,2.14,78907.25
13/11/2008,6.36,87306.25,6.64,8.397,-0.73,87745.0,2.87,12644.75,-0.47,14844.25,6.48,1.189895,-0.07,11890.25,2.96,9636.25,-3.86,79759.25
12/11/2008,-4.42,87662.5,-4.13,8.501499999999998,0.41,87837.5,-0.38,12527.0,-2.92,15172.75,-4.91,1.1863625,0.02,11848.75,-2.57,9615.25,0.66,80706.5
11/11/2008,-3.09,90562.5,-2.81,8.74375,1.5,87093.75,-1.68,12645.25,-1.48,15515.0,-2.03,1.230095,0.7,11819.5,-0.69,9768.0,2.78,79486.75
10/11/2008,-1.58,93262.5,-1.21,8.96625,-0.07,86158.75,-0.05,12800.75,-0.39,15725.25,-1.62,1.271045,0.94,11764.0,-0.7,9851.0,0.93,78136.5
07/11/2008,3.51,91956.25,3.4,8.83375,-0.01,86536.25,0.29,12741.0,0.44,15680.5,2.39,1.263415,-0.84,11733.25,1.39,9784.0,-1.92,78584.0
06/11/2008,-5.58,92925.0,-5.18,8.91525,1.56,86096.25,-1.93,12833.0,-2.02,15794.5,-4.46,1.2626499999999998,1.53,11690.25,-0.9,9784.75,1.62,78540.5
05/11/2008,-4.51,47625.50275,-4.3,9.367750000000001,-0.28,85266.25,-0.63,12960.5,-0.55,15960.0,-5.69,1.3309124999999997,-0.26,11631.5,-1.58,9889.25,2.51,77106.0
04/11/2008,3.48,48338.0025,2.73,9.458499999999999,-1.86,86163.75,3.09,12807.5,1.12,15884.25,3.27,1.3666625,-1.19,11692.25,0.79,9941.75,-2.46,77148.0
03/11/2008,0.23,96800.0,0.37,9.3285,0.74,86506.25,-0.71,12722.25,-1.44,16026.0,-0.0,1.3343049999999999,0.74,11648.0,-0.11,9886.75,-0.15,77440.25
31/10/2008,0.6,96275.0,0.78,9.244250000000001,1.28,86120.0,-1.36,12788.25,-2.23,16220.0,0.06,1.329485,2.58,11528.75,0.34,9832.75,2.49,77182.75
30/10/2008,3.72,94612.5,4.2,9.05525,-0.44,85178.75,-0.42,12992.75,0.11,16429.5,2.44,1.328105,0.57,11349.25,1.24,9819.75,0.24,75961.5
29/10/2008,-1.25,93781.25,-2.59,9.032499999999999,-2.24,86035.0,1.95,12838.0,3.09,16202.5,0.35,1.30261,-1.59,11420.25,-0.65,9752.25,-1.62,76867.0
28/10/2008,12.46,88631.25,13.46,8.54475,-0.01,87647.5,1.99,12566.0,2.52,15712.75,10.92,1.2449400000000002,-0.53,11558.0,5.35,9592.5,-3.67,78921.0
27/10/2008,-3.61,85450.0,-3.03,8.1985,0.76,87367.5,-1.24,12508.75,-2.45,15612.25,-2.7,1.18689,-0.79,11606.25,-1.15,9331.5,1.14,79906.75
24/10/2008,-5.38,88450.0,-5.85,8.44625,1.35,86413.75,-2.74,12768.75,-2.44,15955.25,-2.98,1.1823775,0.36,11628.0,-3.4,9509.5,3.21,78345.5
23/10/2008,1.38,89975.0,2.54,8.58525,0.0,85963.75,0.98,12884.5,0.18,16239.25,0.17,1.2301374999999999,-0.28,11633.0,-0.14,9739.5,-2.43,77853.5
22/10/2008,-5.89,92575.0,-5.29,8.754750000000001,1.63,85561.25,-1.57,12942.5,-2.34,16468.75,-3.61,1.2511625000000002,0.87,11611.25,-2.46,9889.5,1.43,78249.25
21/10/2008,-3.15,97393.75,-3.03,9.16525,1.13,84001.25,-2.14,13199.25,-2.93,16925.5,-5.13,1.3116124999999998,0.55,11531.5,-1.87,10112.5,4.16,76098.5
20/10/2008,6.11,96156.25,6.23,9.035499999999999,0.77,83001.25,-0.48,13391.25,-0.57,17282.0,3.13,1.3312925,1.15,11420.5,0.5,10183.5,0.47,74076.75
17/10/2008,-0.8,94256.25,-2.17,8.92125,0.07,82700.0,-0.58,13449.25,-0.19,17304.75,-0.1,1.312535,0.19,11346.0,0.19,10135.75,0.27,74303.0
16/10/2008,4.18,91493.75,5.43,8.668249999999999,0.53,82705.0,0.2,13459.75,0.83,17239.5,5.52,1.2686000000000002,0.09,11359.75,1.94,10051.75,-1.61,74752.75
15/10/2008,-9.88,45013.003125,-9.16,8.93425,0.86,82196.25,-1.2,13554.5,-1.33,17343.25,-8.82,1.2989975,-0.57,11355.5,-2.04,10055.0,4.22,73675.5
14/10/2008,-1.43,24357.0203125,-1.54,9.45325,-0.7,81575.0,0.23,13643.75,0.07,17460.0,-4.54,1.4142675000000002,0.39,11352.75,-0.96,10213.25,1.79,71413.25
13/10/2008,14.11,45469.2585625,13.6,9.001000000000001,-1.31,82065.0,1.33,13573.25,2.08,17222.25,12.58,1.379135,-0.41,11335.0,2.08,10136.0,-1.73,71030.25
10/10/2008,-2.36,89612.5,-2.65,8.43775,2.39,82476.25,-1.35,13478.5,-0.16,17027.5,-0.42,1.2545725,0.81,11308.5,1.56,9948.25,1.23,71784.25
09/10/2008,-6.98,69981.5025,-6.55,8.9485,0.39,81235.0,-0.24,13648.25,-1.22,17201.75,-4.17,1.31399,0.18,11289.75,-0.92,9968.0,0.29,70957.0
08/10/2008,-2.46,48600.51225,-3.53,9.419,-0.22,81151.25,0.08,13640.5,-1.11,17430.5,0.05,1.32789,-1.21,11335.0,-1.41,10030.25,-0.44,71132.0
07/10/2008,-4.51,24988.2844375,-4.28,9.77675,-0.89,81428.75,0.96,13581.75,0.24,17474.25,-5.76,1.37734,-0.34,11431.25,-0.32,10179.75,-0.78,71420.25
06/10/2008,-4.96,1.0675,-3.86,10.04675,1.7,81606.25,-2.04,13568.5,-1.6,17537.5,-4.05,1.4054125,1.59,11385.5,-3.57,10278.25,1.99,71720.0
03/10/2008,-1.45,1.1241249999999998,-1.83,10.52025,-0.07,80693.75,-0.34,13800.0,0.36,17691.5,-1.36,1.5018675000000001,-0.53,11311.0,0.37,10523.75,0.23,70387.25
02/10/2008,-3.77,1.1455,-3.03,10.71125,1.39,80308.75,-1.45,13904.0,-0.33,17663.0,-4.65,1.5207975,0.49,11322.5,-1.05,10555.25,0.92,70067.75
01/10/2008,-0.04,1.1631875,0.24,10.816749999999999,0.22,79420.0,-0.59,14074.25,-0.67,17766.25,-1.93,1.5692775,0.89,11227.0,-0.03,10599.5,1.13,69273.5
30/09/2008,4.49,1.14375,3.69,10.657,2.36,78673.75,-2.18,14239.75,-1.34,17939.0,6.58,1.5657100000000002,2.37,11068.25,1.76,10509.5,1.54,68608.25
29/09/2008,-7.88,1.168375,-6.04,10.8155,0.63,77577.5,-1.35,14451.5,-2.02,18164.75,-10.52,1.568475,0.3,10938.5,-1.73,10526.75,2.61,67281.25
26/09/2008,0.08,1.2081875,1.17,11.033000000000001,-0.08,77030.0,-0.05,14616.0,0.35,18409.0,-0.92,1.65697,0.41,10871.25,0.03,10584.5,0.73,66039.75
25/09/2008,1.72,1.2041250000000001,1.45,10.95075,0.3,76961.25,0.06,14640.25,-0.44,18456.5,1.58,1.6850375000000002,-0.3,10868.75,-0.01,10615.5,-0.43,65855.0
24/09/2008,0.51,1.1928750000000001,0.06,10.8775,0.3,76856.25,-0.22,14654.5,-0.26,18512.25,0.78,1.66136,0.32,10866.5,0.46,10583.25,0.87,65757.75
23/09/2008,-2.2,1.20275,-1.89,10.97325,0.36,76582.5,-0.95,14722.5,-0.22,18547.75,-1.05,1.6673850000000001,0.97,10801.5,0.1,10557.25,0.82,65199.25
22/09/2008,-5.12,1.2283125,-4.87,11.194500000000001,-2.01,76990.0,2.21,14645.75,1.28,18448.5,-4.53,1.7043025,-2.78,10877.0,-1.82,10605.5,-1.69,65380.25
19/09/2008,6.76,1.23514,5.89,11.28325,-0.16,78282.5,0.89,14361.0,0.86,18193.0,2.81,1.749355,-0.32,11106.0,1.44,10680.5,-1.53,66654.5
18/09/2008,3.23,1.1770625,3.03,10.797249999999998,-0.03,78062.5,0.24,14370.25,0.1,18167.0,3.98,1.6690675000000001,0.49,11032.0,1.5,10504.75,-0.31,66956.75
17/09/2008,-4.41,1.189625,-3.56,10.858500000000001,-1.81,78831.25,1.3,14223.5,1.59,17996.75,-5.31,1.6687249999999998,-1.64,11121.5,-1.65,10531.75,-0.9,67567.0
16/09/2008,1.61,1.1979375,0.85,10.9625,0.94,79376.25,-1.02,14187.0,-0.77,17896.75,1.09,1.7083275,0.69,11163.75,1.8,10504.5,0.18,67844.75
15/09/2008,-4.95,1.214375,-4.36,11.15175,-0.23,78571.25,0.27,14287.0,0.27,17972.25,-3.49,1.7225674999999998,-1.42,11165.25,-3.46,10533.5,1.14,66983.25
12/09/2008,0.5,1.249875,0.03,11.424499999999998,-1.47,79460.0,1.41,14112.5,1.99,17759.25,-0.37,1.7606125000000001,-0.56,11336.5,0.75,10743.5,-1.44,67480.25
11/09/2008,1.44,1.2368124999999999,1.45,11.326,0.34,80180.0,0.31,13980.25,0.54,17539.25,2.05,1.74417,-0.22,11377.25,-0.23,10703.75,-0.32,68155.5
10/09/2008,0.55,1.2315625,0.39,11.276,0.74,79753.75,-1.07,14062.0,-0.66,17570.5,0.96,1.739435,1.15,11377.0,0.51,10755.5,1.1,68030.0
09/09/2008,-3.2,1.248,-2.24,11.38925,-0.46,79416.25,0.07,14134.25,0.24,17605.0,-2.35,1.7468625,-0.57,11287.0,-1.38,10747.75,0.74,67134.75
08/09/2008,2.1,1.2648125000000001,2.48,11.4345,0.83,79250.0,-1.0,14248.5,-0.48,17722.5,-0.3,1.772195,1.21,11248.75,0.52,10853.25,0.93,66369.25
05/09/2008,0.36,1.2348124999999999,0.24,11.178749999999999,0.4,78885.0,0.13,14262.25,0.4,17631.0,-0.37,1.7615175,0.4,11148.25,1.08,10691.5,-0.4,66424.25
04/09/2008,-3.04,1.256,-2.95,11.370000000000001,0.67,78546.25,-1.64,14376.75,-0.88,17689.25,-3.18,1.79842,0.74,11097.5,-1.61,10747.25,1.72,65925.0
03/09/2008,-0.1,1.2744375,0.23,11.509500000000001,0.03,78306.25,-0.19,14480.25,-0.43,17771.25,-0.92,1.8388825,-0.01,11085.25,-0.29,10853.75,0.56,65355.5
02/09/2008,-0.47,1.283375,-0.23,11.58,0.54,78025.0,-0.61,14549.25,-1.03,17906.75,-1.2,1.877535,0.44,11052.25,0.56,10841.25,0.54,64994.25
29/08/2008,-1.19,1.28975,-1.32,11.615,0.32,77278.75,-0.17,14697.25,-0.39,18256.0,-2.22,1.8836725,0.15,10990.75,-0.61,10905.5,0.72,64267.0
28/08/2008,1.25,1.2888125,1.72,11.58625,0.08,77091.25,-0.16,14723.0,-0.35,18317.75,0.78,1.9116499999999998,0.17,10967.75,-0.07,10938.0,0.26,63913.25
27/08/2008,0.81,1.2760625,0.74,11.45675,-0.19,77190.0,0.49,14694.75,-0.25,18378.5,0.74,1.8956125,-0.15,10979.5,-0.03,10944.0,-0.17,63892.5
26/08/2008,0.41,1.2691875,0.25,11.3935,0.57,77268.75,-0.68,14682.5,-0.72,18445.25,-0.18,1.8880225000000002,0.31,10997.75,0.24,10949.5,0.81,63812.25
25/08/2008,-1.99,1.2785000000000002,-2.01,11.496,0.01,76916.25,-0.28,14760.5,0.03,18509.0,-2.16,1.903165,-0.27,10974.0,-0.64,10964.75,0.34,63372.5
22/08/2008,1.31,1.28325,1.83,11.508000000000001,0.74,76591.25,-0.76,14837.0,-1.44,18647.75,1.3,1.92509,1.19,10928.5,1.54,10925.75,0.83,63067.5
21/08/2008,0.14,1.2735625,0.02,11.39825,-0.99,76631.25,1.11,14822.0,0.95,18703.0,-0.33,1.90162,-1.25,10922.25,-1.33,10904.5,-1.47,63210.25
20/08/2008,0.41,1.2697500000000002,0.44,11.374,0.14,77041.25,-0.3,14752.5,-0.33,18629.75,0.23,1.9168025000000002,0.8,10960.25,0.09,10983.75,0.18,63707.75
19/08/2008,-1.05,1.2740624999999999,-1.24,11.4195,-0.37,77163.75,0.63,14724.5,0.17,18633.25,-1.24,1.9167075,-0.57,10956.25,-0.35,10992.25,-0.2,63708.0
18/08/2008,-1.37,1.290375,-1.41,11.57475,-0.1,77190.0,0.05,14704.5,-0.11,18660.25,-1.27,1.9448425,0.13,10963.25,-0.36,11026.75,-0.08,63615.5
15/08/2008,0.46,1.2965625,0.39,11.64625,0.67,77181.25,-0.8,14739.0,-0.12,18639.0,-0.35,1.9621799999999998,0.26,10961.75,0.68,11013.25,0.88,63521.5
14/08/2008,0.72,1.288625,0.83,11.5745,0.59,76641.25,-0.78,14864.75,-0.03,18696.75,1.15,1.948735,0.81,10897.5,0.23,10955.25,0.62,63027.5
13/08/2008,-0.54,1.2861875,-1.06,11.56725,0.09,76386.25,0.03,14912.5,-1.44,18831.25,0.05,1.9390975000000001,-0.23,10864.5,0.24,10920.5,-0.19,62888.75
12/08/2008,-1.03,1.2970625,-1.05,11.69375,0.01,76407.5,0.1,14899.0,-0.72,19037.5,-0.01,1.9424825000000001,0.04,10871.25,-0.77,10972.0,-0.11,63029.25
11/08/2008,0.99,1.2994999999999999,0.7,11.74075,0.4,76193.75,-0.67,14950.5,-0.52,19139.0,0.78,1.935845,0.39,10833.5,-0.08,11009.0,0.58,62829.25
08/08/2008,1.91,1.2800625,2.17,11.5635,1.72,75388.75,-2.06,15164.25,-1.21,19305.5,2.45,1.9030725,1.91,10719.75,0.67,10979.25,2.31,61938.25
07/08/2008,-1.53,1.2771875000000001,-1.65,11.524249999999999,0.42,74485.0,-0.6,15387.5,-0.19,19468.5,-0.8,1.88505,0.2,10592.75,-0.25,10947.0,0.19,61086.75
06/08/2008,0.37,1.284375,0.4,11.59725,0.48,74210.0,-0.28,15446.25,-0.33,19518.0,1.36,1.8795875,0.53,10563.0,1.31,10902.0,-0.1,61058.5
05/08/2008,2.74,1.266,2.79,11.42925,0.59,73932.5,-0.76,15514.0,-0.37,19575.75,3.6,1.84734,0.56,10516.25,0.05,10814.0,0.76,60948.0
04/08/2008,-0.91,1.254875,-0.31,11.285,0.03,73556.25,0.07,15583.5,-0.7,19682.25,-1.19,1.8145725000000001,-0.12,10477.0,0.52,10791.5,-0.26,60680.5
01/08/2008,-0.53,1.2636874999999999,-0.47,11.33525,0.25,73597.5,-0.22,15569.25,-0.41,19790.0,-1.22,1.8324099999999999,0.24,10486.75,-0.13,10768.0,0.55,60681.5
31/07/2008,-1.38,1.276625,-1.91,11.47025,-0.12,73363.75,0.15,15611.75,0.09,19840.75,-0.2,1.8479349999999999,-0.13,10462.5,-0.26,10796.5,-0.13,60514.75
30/07/2008,1.82,1.2727499999999998,1.82,11.4745,0.01,73515.0,-0.08,15574.25,0.12,19801.0,0.39,1.847925,0.22,10477.5,0.0,10806.75,-0.19,60666.25
29/07/2008,2.17,1.2478125000000002,2.13,11.2455,0.89,73200.0,-1.0,15660.25,-0.74,19868.25,2.36,1.8307825,1.16,10400.75,0.6,10778.0,1.06,60414.25
28/07/2008,-1.5,1.2458125,-1.59,11.23025,-0.29,72963.75,0.23,15724.5,0.18,19914.5,-2.36,1.82327,-0.19,10356.0,-0.38,10767.75,-0.32,60145.25
25/07/2008,0.0,1.25475,-0.31,11.3495,-0.07,72993.75,0.22,15700.5,0.23,19896.5,1.63,1.8366425,-0.04,10363.25,0.46,10744.0,-0.23,60293.25
24/07/2008,-2.24,1.26775,-2.26,11.48025,0.12,73068.75,-0.08,15675.25,-0.58,19911.25,-1.55,1.83594,-0.14,10377.0,-0.55,10761.5,0.21,60369.5
23/07/2008,0.65,1.280375,0.42,11.600750000000001,0.5,72857.5,-0.61,15736.5,0.35,19956.5,1.31,1.8382999999999998,0.71,10343.75,0.57,10758.75,0.65,60094.75
22/07/2008,1.01,1.264375,0.86,11.48275,0.63,72400.0,-0.92,15853.0,-0.61,19978.75,0.1,1.8038024999999998,1.35,10236.75,0.86,10681.25,1.03,59648.25
21/07/2008,0.08,1.2611875,-0.31,11.48075,-0.28,72281.25,0.52,15881.5,0.25,19985.0,-0.19,1.8247375,-0.55,10201.75,-0.5,10671.25,-0.55,59486.0
18/07/2008,0.56,1.2536874999999998,0.88,11.42275,-0.1,72375.0,-0.09,15850.25,-0.16,19972.0,-1.63,1.8255124999999999,0.36,10211.25,0.65,10653.25,-0.03,59674.0
17/07/2008,1.01,1.248625,1.74,11.30425,0.22,72380.0,0.25,15841.5,0.13,20005.25,0.52,1.84929,0.18,10189.5,1.16,10576.0,-0.78,59872.0
16/07/2008,2.43,1.225625,2.64,11.052499999999998,0.28,72098.75,-0.6,15872.25,-0.33,20024.25,2.53,1.8185175,0.85,10117.5,0.4,10465.75,0.93,59849.5
15/07/2008,-1.36,1.21925,-1.06,10.969249999999999,-0.06,72066.25,0.09,15930.75,0.57,20021.25,0.02,1.79311,-0.73,10110.25,-1.43,10531.5,-0.16,59535.5
14/07/2008,-0.93,1.238375,-0.55,11.089,-0.24,72290.0,-0.23,15920.5,0.2,19909.0,-0.71,1.8156175,0.02,10173.75,-0.07,10627.75,0.33,59514.5
11/07/2008,-1.18,1.2454375,-1.08,11.14075,-0.58,72513.75,0.99,15860.5,0.63,19848.5,-1.56,1.8138174999999999,-1.22,10219.5,-0.79,10656.0,-0.8,59709.5
10/07/2008,0.52,1.2499375,0.61,11.17575,-0.14,72876.25,0.27,15754.0,-0.27,19791.25,1.12,1.8295024999999998,0.02,10289.75,0.31,10699.75,-0.21,60012.75
09/07/2008,-2.02,1.2615,-1.99,11.26525,-0.61,73056.25,0.45,15703.25,0.7,19757.25,-2.78,1.844045,-0.54,10310.5,-0.64,10712.75,-0.06,60109.0
08/07/2008,1.76,1.2595,1.52,11.26225,0.47,73156.25,-0.32,15692.5,-0.32,19727.5,2.43,1.8485174999999998,0.72,10292.0,0.26,10710.0,0.43,60013.75
07/07/2008,-1.05,1.2565,-0.74,11.2335,-0.03,73076.25,0.1,15695.0,-0.36,19765.5,0.58,1.8272475000000001,0.08,10270.5,0.3,10708.5,0.07,59872.25
03/07/2008,0.18,1.2635,0.69,11.24025,1.02,72747.5,-1.15,15794.5,-0.5,19875.25,0.01,1.8197425,1.24,10199.25,0.82,10632.0,0.41,59782.75
02/07/2008,-1.83,1.2761875,-1.48,11.30475,-0.46,72530.0,0.57,15835.0,-0.1,19924.25,-2.5,1.843905,-0.57,10175.75,-0.19,10611.25,-0.13,59752.25
01/07/2008,0.41,1.27925,0.35,11.33025,-0.18,72691.25,0.22,15774.25,0.1,19944.5,1.39,1.8414475,-0.09,10193.25,-0.03,10594.25,-0.54,59974.0
30/06/2008,0.08,1.2825,-0.16,11.348500000000001,0.18,72653.75,-0.25,15774.75,-0.1,19930.0,-1.0,1.8475825,0.26,10187.25,-0.02,10593.0,0.63,59934.75
27/06/2008,-0.35,1.282375,-0.92,11.4045,-0.16,72745.0,0.25,15764.75,0.3,19899.0,0.02,1.8512525,-0.56,10213.75,-0.62,10650.0,0.06,59742.25
26/06/2008,-2.87,1.303,-2.92,11.62775,-0.68,73050.0,0.54,15704.75,0.72,19812.0,-4.06,1.8770850000000001,-1.05,10300.0,-0.99,10735.5,-0.56,59892.5
25/06/2008,0.53,1.3224375,-0.05,11.828499999999998,-0.42,73463.75,0.67,15615.75,0.18,19720.0,1.58,1.9266575,-0.63,10386.75,0.0,10794.0,-0.75,60270.25
24/06/2008,-0.21,1.316625,-0.15,11.816,-0.29,73676.25,0.27,15549.75,0.26,19678.0,-0.5,1.9061724999999998,-0.33,10420.75,0.05,10781.5,-0.08,60453.5
23/06/2008,-1.57,1.32075,-1.65,11.85075,0.59,73662.5,-0.52,15563.25,-0.51,19688.0,-0.78,1.9253949999999997,0.91,10405.5,0.47,10755.25,0.36,60409.5
20/06/2008,-0.05,1.3376949999999999,-0.14,12.02275,-0.66,73606.25,0.67,15563.25,0.19,19742.75,-2.74,1.94363,-0.91,10389.5,-0.66,10761.0,-0.43,60371.5
19/06/2008,0.22,1.3388125,0.16,12.040500000000002,0.04,73815.0,-0.21,15521.25,0.67,19657.75,1.62,1.9643575000000002,0.78,10402.0,0.15,10782.75,0.17,60503.25
18/06/2008,-1.04,1.3434375,-1.17,12.0985,-0.11,73936.25,0.16,15509.75,0.14,19561.25,-1.1,1.9564725,-0.54,10402.5,-0.06,10799.0,0.03,60492.0
17/06/2008,-0.5,1.3570000000000002,-0.72,12.231499999999999,0.33,73980.0,0.27,15496.75,-0.35,19591.75,-0.6,1.9814225,-0.33,10427.75,-0.27,10802.5,0.19,60328.5
16/06/2008,0.02,1.35725,-0.33,12.274999999999999,-0.65,73798.75,0.57,15435.0,0.85,19565.0,0.95,1.970945,-0.12,10450.75,0.04,10818.75,-0.9,60582.75
13/06/2008,1.23,1.3491874999999998,1.18,12.22025,0.39,74008.75,-0.43,15404.0,0.04,19462.0,2.17,1.950295,0.65,10450.5,0.19,10801.25,0.26,60858.25
12/06/2008,0.39,1.3401874999999999,0.47,12.152000000000001,0.88,73618.75,-0.69,15487.25,-0.9,19543.75,-0.0,1.9325149999999998,0.88,10375.75,1.06,10741.0,0.7,60558.75
11/06/2008,-1.51,1.347625,-1.44,12.198749999999999,-0.68,73441.25,0.59,15511.25,0.47,19583.0,-2.44,1.9469599999999998,-1.02,10372.75,-0.57,10712.5,-0.52,60389.75
10/06/2008,-0.53,1.3581875,-0.15,12.276499999999999,1.19,73331.25,-1.16,15549.5,-1.04,19641.0,-0.36,1.9694999999999998,1.39,10350.5,1.03,10684.25,1.57,60142.75
09/06/2008,0.29,1.3610625,0.66,12.25875,0.61,72606.25,-0.84,15725.0,0.25,19732.0,-0.54,1.9803225,0.89,10221.5,1.34,10539.5,1.04,59366.5
06/06/2008,-3.26,1.3833750000000002,-3.2,12.42025,-0.88,72761.25,1.23,15676.75,0.6,19638.0,-3.15,2.0141075,-1.94,10291.0,-0.95,10552.25,-1.17,59456.75
05/06/2008,2.01,1.3908125,1.73,12.503250000000001,-0.58,73388.75,0.99,15494.5,0.18,19545.25,1.67,2.0396725,-0.33,10421.0,0.61,10571.0,-1.1,60145.75
04/06/2008,-0.07,1.3788125,0.0,12.41225,0.28,73423.75,-0.08,15442.5,-0.44,19583.25,1.23,2.0094125000000003,0.01,10415.5,0.21,10507.75,0.03,60429.0
03/06/2008,-0.51,1.38175,-0.82,12.449,0.42,73120.0,-0.63,15506.0,-0.2,19659.0,-0.5,2.0042225,0.47,10389.0,0.57,10473.0,0.12,60281.0
02/06/2008,-1.07,1.3911875,-1.04,12.5465,0.05,72987.5,-0.06,15545.5,-0.75,19703.5,-1.27,2.0126975,-0.5,10390.25,-0.99,10482.75,0.5,60180.0
30/05/2008,0.2,1.3995625,0.1,12.633,-0.21,73046.25,0.24,15526.0,0.27,19773.5,0.67,2.0309874999999997,-0.64,10464.0,-0.01,10551.0,0.0,60124.25
29/05/2008,0.45,1.395375,0.2,12.62175,0.66,72838.75,-0.78,15578.25,-0.16,19766.75,0.95,2.01321,1.13,10437.5,0.85,10517.25,0.49,59893.5
28/05/2008,0.49,1.386875,0.37,12.564500000000002,0.28,72521.25,-0.3,15671.5,0.2,19770.25,0.23,1.9971875000000001,0.25,10349.5,0.36,10453.0,0.7,59507.25
27/05/2008,0.82,1.3793125,0.66,12.510750000000002,0.42,72210.0,-0.58,15739.75,-0.31,19783.75,1.86,1.979735,1.01,10288.75,0.84,10379.75,0.47,59135.75
23/05/2008,-1.42,1.38375,-1.15,12.54325,-0.59,72127.5,0.23,15746.25,-0.04,19802.75,-0.3,1.95679,-0.68,10274.0,-0.73,10369.0,-0.35,59099.0
22/05/2008,0.02,1.3940625,-0.02,12.62675,0.44,72191.25,-0.37,15758.25,0.45,19764.25,0.41,1.9652925,0.56,10284.5,1.06,10354.75,0.32,59114.75
21/05/2008,-1.73,1.40475,-1.8,12.72875,-0.61,72307.5,0.84,15716.25,0.15,19687.0,-2.19,1.9825225,-1.16,10315.75,-0.6,10331.75,-0.69,59192.75
20/05/2008,-0.86,1.421125,-1.49,12.92825,-0.9,72810.0,0.9,15589.5,1.0,19594.25,-0.79,2.0017125,-1.5,10447.75,-0.71,10395.5,-0.81,59566.5
19/05/2008,0.28,1.4294375000000001,0.48,13.0415,0.29,73027.5,-0.38,15558.25,-0.37,19536.0,-0.72,2.0261375,0.52,10492.75,0.29,10415.0,0.12,59764.25
16/05/2008,0.09,1.4235625,-0.1,12.975750000000001,-0.72,73178.75,0.86,15514.5,0.45,19522.75,-0.0,2.02773,-0.89,10515.25,-0.61,10433.75,-0.91,60074.0
15/05/2008,1.19,1.4156250000000001,0.91,12.933,-0.1,73441.25,-0.21,15473.25,0.06,19463.75,1.7,2.0125775,0.24,10547.0,-0.35,10486.25,0.31,60239.75
14/05/2008,0.21,1.408,0.41,12.870000000000001,0.18,73598.75,0.1,15457.25,0.09,19440.75,-0.17,2.007105,0.05,10547.25,0.25,10493.25,0.06,60160.75
13/05/2008,0.0,1.4038750000000002,-0.3,12.84375,0.43,73297.5,-0.56,15499.75,-0.65,19507.75,0.18,1.9961875,0.99,10489.25,0.98,10423.5,0.64,59914.0
12/05/2008,1.13,1.3958750000000002,0.94,12.807749999999999,-0.14,73246.25,0.41,15486.25,0.21,19539.5,1.87,1.981215,0.26,10443.0,0.9,10334.25,-0.31,59914.75
09/05/2008,-0.22,1.3888125000000002,-0.62,12.7715,-0.6,73407.5,0.49,15443.0,-0.08,19528.25,-0.33,1.95697,-0.94,10455.0,-0.87,10329.25,-0.63,60121.75
08/05/2008,-0.23,1.3945625000000001,-0.09,12.83425,-0.03,73765.0,0.1,15381.75,0.07,19552.75,0.79,1.9652624999999997,-0.39,10538.75,-0.88,10420.75,-0.37,60507.5
07/05/2008,-1.79,1.40775,-1.47,12.875,0.7,73490.0,-0.9,15456.5,-1.0,19627.0,-1.97,1.971465,0.28,10542.25,-0.08,10489.0,0.75,60307.75
06/05/2008,0.89,1.41225,0.47,12.9715,-0.27,73221.25,0.25,15518.5,0.05,19717.75,0.75,1.9784124999999997,-0.09,10507.75,-0.14,10470.25,-0.56,60215.25
05/05/2008,-0.53,1.4099374999999998,-0.71,12.9685,-0.43,73500.0,0.41,15466.5,0.07,19724.75,-0.31,1.9792925000000001,-0.44,10547.5,-0.44,10512.75,-0.38,60462.25
02/05/2008,0.3,1.4149999999999998,0.45,13.038,0.29,73573.75,-0.27,15439.25,-0.22,19770.0,0.07,1.985135,0.94,10530.5,0.86,10493.75,0.35,60574.25
01/05/2008,1.84,1.39725,1.51,12.90125,1.05,73126.25,-0.94,15539.25,-0.54,19811.75,3.27,1.95095,1.2,10418.25,0.5,10414.25,1.19,60118.75
